15.4812 	INFO 	Loaded monitor calibration from ['2025_12_23 12:18']
15.5093 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
18.0175 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
18.0175 	INFO 	OpenGL version supported by driver is 4..
18.0805 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018374D2BDC0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018374D2BA00>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000018372DB7310>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.0806 	EXP 	window1: backgroundImage = ''
18.0806 	EXP 	window1: backgroundFit = 'none'
18.5964 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
18.5965 	EXP 	window1: recordFrameIntervals = False
18.6634 	EXP 	window1: recordFrameIntervals = True
18.7400 	EXP 	Screen (0) actual frame rate measured at 144.22Hz
18.7401 	EXP 	window1: recordFrameIntervals = False
18.8946 	INFO 	keyboard.Keyboard is using ptb backend.
18.8947 	EXP 	Cheese: status = STARTED
